Post Link,Title,DateTime,Reactions,Shares,Desc,Images,Links,Video,All Text,Visible Comments,PostID,Reactions URL
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=851405628327155&set=a.265431000257957.1073741825.100003731766591&type=3,Challenge Accepted Kojo Kese My Brother #kalypochallenge,"Wednesday, October 5, 2016 at 6:40pm",,,,https://fb-s-d-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x395/14516339_851405628327155_1135605911035805971_n.jpg?oh=3038b816759bff972e983ac112907c6d&oe=58B464D3&__gda__=1488259279_f166e4b97f962ce3d4e162d0909f0bc0,,,Yaw Shakur GHOctober 5 · Challenge Accepted Kojo Kese My Brother #kalypochallenge,2 Comments4141 41LikeShow more reactionsCommentShare,851405644993820,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1270578902976027&set=a.171848772849051.36696.100000717880402&type=3,S3 woyemu shewa wawie  #Nanabeba  #kalypochallenge,"Saturday, October 8, 2016 at 7:50pm",,,,https://fb-s-a-a.akamaihd.net/h-ak-xat1/v/t1.0-0/s526x395/14642504_1270578902976027_4662786582423624966_n.jpg?oh=66acf0a88edffba531564cd53627eaec&oe=58AEEDAE&__gda__=1488763650_13f04a47fc6ab085320937f8901e1c8f,,,Festus Opoku-Nti BonsuOctober 8 · S3 woyemu shewa wawie  #Nanabeba  #kalypochallenge,185124 24LikeShow more reactionsCommentShare,1270578929642691,
https://www.facebook.com/nancy.sey1/posts/1406333766073911?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Like seriously I dey sell scissors but my hair is bushy. Am making advert for #kalypochallenge but I no get some suck yet. Abeg there is shortage of kalypo in my Hood, if u get some in ur Hood halls me fast","Friday, October 7, 2016 at 10:57am",,,,,,,"Nancy Esi Crampah SeyOctober 7 · Like seriously I dey sell scissors but my hair is bushy. Am making advert for #kalypochallenge but I no get some suck yet. Abeg there is shortage of kalypo in my Hood, if u get some in ur Hood halls me fast",2 Comments23124 24LikeShow more reactionsCommentShare,1406333766073911,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1151353854979549&set=a.667901109991495.1073741826.100003148360322&type=3,Greedy man. loll #kalypochallenge #nanab3ba,"Friday, October 7, 2016 at 12:18am",,,,https://scontent.xx.fbcdn.net/v/t1.0-9/14522989_1151353854979549_7538867002451757855_n.jpg?oh=711b50fde4b66d91c59f316aae31ae02&oe=58C56F2F,,,Freddie Okyere Jackson feeling silly with Bra Ibrahim and 6 others.October 7 · Greedy man. loll #kalypochallenge #nanab3ba,18119 19LikeShow more reactionsCommentShare,1151354184979516,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=10154927334565348&set=a.152217365347.141164.575945347&type=3,Edson Nkansah somebody beat u to it ooo #KalypoChallenge,"Friday, October 7, 2016 at 5:23pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/s526x395/14517547_10154927334565348_7187969222065795838_n.jpg?oh=a8169f8d074597f41d040bb2281fa910&oe=58C8FB8E&__gda__=1488182705_9bcd44c0fdc2bdcdfb6dd3074b81bf22,,,Nana BoatengOctober 7 · Edson Nkansah somebody beat u to it ooo #KalypoChallenge,1 Share66 6LikeShow more reactionsCommentShare,10154927334820348,
https://www.facebook.com/perez.freduah/posts/1112474875506863?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Interesting development in GH. Kalypo is receiving free publicity everywhere.  Well, as they say, if you can't beat them then join them.  #kalypochallenge  bra Mahama gye kalypo yi.  Bra Mahama mesi gye kalypo yi nawo behu Bribi. #agoronkoaa.  :D :D  #Nana_B3ba","Saturday, October 8, 2016 at 11:28pm",,,,,,,"Perez Atakora FreduaOctober 8 · Interesting development in GH. Kalypo is receiving free publicity everywhere.  Well, as they say, if you can't beat them then join them.  #kalypochallenge  bra Mahama gye kalypo yi.  Bra Mahama mesi gye kalypo yi nawo behu Bribi. #agoronkoaa.  :D :D  #Nana_B3ba",4 Comments63164 64LikeShow more reactionsCommentShare,1112474875506863,
https://www.facebook.com/snazzybabyyy/posts/1249088421809704?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Kalypo...logoligi straw....happy weekend ....#kalypochallenge#,"Saturday, October 8, 2016 at 1:20pm",,,,,,,Asorti Naaka JulianaOctober 8 · Kalypo...logoligi straw....happy weekend ....#kalypochallenge#,24125 25LikeShow more reactionsCommentShare,1249088421809704,
https://www.facebook.com/cv.pekyi/posts/1288958187813523?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Expect shortage of Kalypo juice drink tomorrow in Ho.,"Tuesday, October 4, 2016 at 10:37pm",,,,,,,Norvinye Lorlortor YekoOctober 4 · Expect shortage of Kalypo juice drink tomorrow in Ho. We don't drink concoctions mixed with alcohol.  #KalypoChallenge.,23326 26LikeShow more reactionsCommentShare,1288958187813523,
https://www.facebook.com/rejoicef2/posts/1105999839507360?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,@ameyaw112 It's game over #kalypochallenge https://t.co/BHQnW1hVwr,"Saturday, October 8, 2016 at 10:29am",,,Ameyaw Debrah on Twitter“It's game over #kalypochallenge”twitter.com|By Ameyaw Debrah,https://external.xx.fbcdn.net/safe_image.php?d=AQBuwxakgqDXPOz7&w=470&h=246&url=https%3A%2F%2Fpbs.twimg.com%2Fmedia%2FCuPQG_fXgAAuQx-.jpg%3Alarge&cfs=1&upscale=1&sx=0&sy=11&sw=1024&sh=536&l&hash=AQCm_FZAyaA3Z_gK,https://www.facebook.com/l.php?u=https%3A%2F%2Ft.co%2FBHQnW1hVwr&h=sAQEPlGm7&enc=AZPCsPOBLKMqJXqcScFeMXJyzSMQWsoT4-ND-JNGGGtZJt8iXE6hX5bmt9bmjmOmu4TrlAN6XjPegRNwqPAfSXWpj-lRTa9510UTuAVh_T8It2VHtjWFTt6o0nOUCkVncVQCL_9BAnNweirlkNb64zh_G5-yT0w1Fhuen9_NmRpJYOzM0KzJ4dv6V8bMoOIr9x82uULJo0DtE3AgtjmQSw_6&s=1,,Rejoice FairchildOctober 8 · @ameyaw112 It's game over #kalypochallenge https://t.co/BHQnW1hVwr https://twitter.com/ameyaw112/status/784699580579479552 I just can't think far what is all this kalyppo trending. #bra mate#blowman#logoligi stray#And Now on social media too someone tell me what I don't know.😆Ameyaw Debrah on Twitter“It's game over #kalypochallenge”twitter.com|By Ameyaw Debrah,1 CommentLikeShow more reactionsShare,1105999839507360,
https://www.facebook.com/samuel.appiahopata/posts/1388630467833543?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Your challenge your compaign, #KalypoChallenge","Saturday, October 8, 2016 at 7:26am",,,,,,,"Samuel Appiah OpataOctober 8 · Your challenge your compaign, #KalypoChallenge",88 8LikeShow more reactionsCommentShare,1388630467833543,
https://www.facebook.com/permalink.php?story_fbid=1714977062157777&id=100009364989005&match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,I can't express de feeling of de trend de KALYCHALLENGE is going. Promoting made in Ghana goods.ONEDISTRICTONEFACTORY still on course,"Friday, October 7, 2016 at 7:15am",,,Trust TeaOctober 6 · Have you had your Kalypo today? #kalypochallenge  #fuitjuice  #kalypo4change  #proudlymadeingh... #nana4prez #kalyposelfie Dont forget to share and tag us! Enjoy !!!!! See More,https://fb-s-a-a.akamaihd.net/h-ak-xla1/v/t1.0-0/s526x395/14595625_891984200933157_8133376477178823396_n.jpg?oh=4c988bd412f0771e2342bd7514b962b5&oe=58FCF17E&__gda__=1489051544_e2828a1a6632843ad8b80a0263f4aa91,,,Kwabena Ophori shared Trust Tea's post.October 7 · I can't express de feeling of de trend de KALYCHALLENGE is going. Promoting made in Ghana goods.ONEDISTRICTONEFACTORY still on courseTrust TeaOctober 6 · Have you had your Kalypo today? #kalypochallenge  #fuitjuice  #kalypo4change  #proudlymadeingh... #nana4prez #kalyposelfie Dont forget to share and tag us! Enjoy !!!!! See More,88 8LikeShow more reactionsCommentShare,1714977062157777,
https://www.facebook.com/naasei.boadi/posts/10153802030856150?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"The #kalypochallenge is a case study for earned media. The challenge is, how can Kalypo use it to grow their business. #Definingdigital","Friday, October 21, 2016 at 5:22pm",,,,,,,"Stephen Naasei BoadiOctober 21 · Twitter · The #kalypochallenge is a case study for earned media. The challenge is, how can Kalypo use it to grow their business. #Definingdigital",LikeShow more reactionsShare,10153802030856150,
https://www.facebook.com/d.malkolm.israel/posts/1028915367206434?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Kalypo is the new swag... Jollof is still Bae Don't forget your straw. ","Tuesday, October 4, 2016 at 10:13pm",,,,,,,NiNii Adzieteh Israel IOctober 4 · Kalypo is the new swag... Jollof is still Bae Don't forget your straw.  #KalypoChallenge,163221 21LikeShow more reactionsCommentShare,1028915367206434,
https://www.facebook.com/martin.ekwam/posts/1428207740541825?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,The call for change is getting more louder. Pls check out ashaiman today and you will see what i mean.  Suprisingly the #kalypochallenge is featuring there. Tell me if Ghananians are not for change.,"Friday, October 7, 2016 at 7:32pm",,,,,,,Martin CroweOctober 7 · The call for change is getting more louder. Pls check out ashaiman today and you will see what i mean.  Suprisingly the #kalypochallenge is featuring there. Tell me if Ghananians are not for change.,55 5LikeShow more reactionsCommentShare,1428207740541825,
https://www.facebook.comhttps://www.facebook.com/photo.php?fbid=1265211623545801&set=a.182923615107946.46707.100001709278368&type=3,Eeeeii Ghanafo)....hmmmmm ay3 ka... #kalypoChallenge,"Saturday, October 8, 2016 at 7:26pm",,,,https://fb-s-b-a.akamaihd.net/h-ak-xpt1/v/t1.0-0/p296x100/14520606_1265211623545801_1263597152535809399_n.jpg?oh=35c08b72c5354256b97bf4522fc586ff&oe=58C8C4FE&__gda__=1492562677_b474535695c3433b6c717acd030d1cf0,,,Mensah SamuelOctober 8 · Eeeeii Ghanafo)....hmmmmm ay3 ka... #kalypoChallenge,1 Share20121 21LikeShow more reactionsCommentShare,1265211680212462,
https://www.facebook.com/foreva.yung/posts/10206704675168342?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Hahhahahahhaha.....came home at the weekend to see all this #kalypochallenge,"Sunday, October 9, 2016 at 11:04am",,,Thomas C. Durant on Twitter“＼(^o^)／＼(^o^)／＼(^o^)／ #KalypoChallenge”twitter.com|By Thomas C. Durant,"https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBDJQJtnhvdCr8z&w=158&h=237&url=https%3A%2F%2Fpbs.twimg.com%2Fmedia%2FCuUQ5NzWAAEDjoe.jpg%3Alarge&cfs=1&upscale=1&hash=AQARb3OIBimv9Z8b

https://www.facebook.com/rsrc.php/v3/yn/r/7o10z5bP6rP.gif

https://www.facebook.com/rsrc.php/v3/yn/r/7o10z5bP6rP.gif

https://www.facebook.com/rsrc.php/v3/yn/r/7o10z5bP6rP.gif",https://www.facebook.com/l.php?u=https%3A%2F%2Ftwitter.com%2Fdomani_stilinsk%2Fstatus%2F785052337022918656&h=mAQG8Ebet&enc=AZOzvUhcHuGyihdanX-iWLr_rE8x190h6DCqnFwLmxqPE-LgLYHCDtbH-5lLOdmb1p2_C2HjC6GmOb_NVuqOHykwpX33hCueuYWJ849NuYn5BIbtI_v_S_Gv008WkahEkCPQCq76G6oBenFmbOAglnoowF9xdRldRjvaWqDVdmUwNJXB7kAlN8_MyJQY2Se9dDwNqXfQ2yNvPQ9LbTLkko5V&s=1,,Eugene OwusuOctober 9 · Twitter · Hahhahahahhaha.....came home at the weekend to see all this #kalypochallengeThomas C. Durant on Twitter“＼(^o^)／＼(^o^)／＼(^o^)／ #KalypoChallenge”twitter.com|By Thomas C. Durant,11 1LikeShow more reactionsCommentShare,10206704675168342,
https://www.facebook.com/permalink.php?story_fbid=1590471207924674&id=100008854306197&match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Don't just sip the Kalypo!! Add some bread to it! #Kalypochallenge,"Thursday, October 6, 2016 at 6:34pm",,,,,,,Louis PaahQwesiOctober 6 · Don't just sip the Kalypo!! Add some bread to it! #Kalypochallenge,33 3LikeShow more reactionsCommentShare,1590471207924674,
https://www.facebook.com/ikemenz/posts/1473562292672123?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,When is the #KalypoChallenge  app coming out ? When is the kalypo 1 litre too dropping into the market? Ur super cocoa season so look sharp,"Thursday, October 13, 2016 at 11:28am",,,,,,,Nii-Ayiku MensahOctober 13 · Twitter · When is the #KalypoChallenge  app coming out ? When is the kalypo 1 litre too dropping into the market? Ur super cocoa season so look sharp,33 3LikeShow more reactionsShare,1473562292672123,
https://www.facebook.com/okoto.menka/posts/849152398555347?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Retweeted PHILIP SWANZY DOE (@DOESWANZY):,"Saturday, October 8, 2016 at 9:25am",,,,,,,"Okoto MenkaOctober 8 · Twitter · Retweeted PHILIP SWANZY DOE (@DOESWANZY): Thanks to interventions by President Mahama, industries like #KalypoChallenge are thriving #JMToaso  @greenbook_ghana  @joyce_bawah https://t.co/wDJTNPeLHj",88 8LikeShow more reactionsCommentShare,849152398555347,
https://www.facebook.com/tchris.dagger/posts/1175557579172201?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,The only drink our children could enjoy in peace too has been politicised. Kyeres3 medwene hoaaaaaaa I can think far. #kalypochallenge. seriously!!!!? We dey challenge who??,"Saturday, October 8, 2016 at 9:15pm",,,,,,,Kwame T ChrisOctober 8 · The only drink our children could enjoy in peace too has been politicised. Kyeres3 medwene hoaaaaaaa I can think far. #kalypochallenge. seriously!!!!? We dey challenge who??,9110 10LikeShow more reactionsCommentShare,1175557579172201,
https://www.facebook.com/bennedy.blankson/posts/1546434132040779?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,The brand manager of #Kalyppo must be dancing as this kinda of free publicity is one that brands pay a fortune for. #KalypoChallenge,"Saturday, October 8, 2016 at 8:53pm",,,,,,,Kweku Catalan BlanksonOctober 8 · The brand manager of #Kalyppo must be dancing as this kinda of free publicity is one that brands pay a fortune for. #KalypoChallenge,1414 14LikeShow more reactionsShare,1546434132040779,
https://www.facebook.com/okoto.menka/posts/849152405222013?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Retweeted PHILIP SWANZY DOE (@DOESWANZY): Thanks to interventions by President Mahama, industries like #KalypoChallenge are thriving #JMToaso  # @greenbook_ghana ... @joyce_bawah https://t.co/msDsrMuHul See More","Saturday, October 8, 2016 at 9:25am",,,,,,,"Okoto MenkaOctober 8 · Twitter · Retweeted PHILIP SWANZY DOE (@DOESWANZY): Thanks to interventions by President Mahama, industries like #KalypoChallenge are thriving #JMToaso  # @greenbook_ghana ... @joyce_bawah https://t.co/msDsrMuHul See More",1111 11LikeShow more reactionsCommentShare,849152405222013,
https://www.facebook.com/kamihere1/posts/10207708729258003?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,So if u take part in the #KalypoChallenge are u supporting NANA 🤔🤔🤔🤔?,"Friday, October 7, 2016 at 12:07pm",,,,,,,Kwaw Swanzy AmihereOctober 7 · Twitter · So if u take part in the #KalypoChallenge are u supporting NANA 🤔🤔🤔🤔?,11314 14LikeShow more reactionsCommentShare,10207708729258003,
https://www.facebook.com/reynolds.agyapongantwi/posts/1427069290654701?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Been moving around the whole of Prague in search of #Kalypo #KalypoChallenge #GhanaDeservesBetter,"Friday, October 7, 2016 at 7:23pm",,,,,,,Kwadwo Agyapong AntwiOctober 7 · Been moving around the whole of Prague in search of #Kalypo #KalypoChallenge #GhanaDeservesBetter,2 Comments122115 15LikeShow more reactionsCommentShare,1427069290654701,
https://www.facebook.com/sbaeka/posts/1328431070530669?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,Retweeted braperucci.com (@Bra_Perucci):,"Saturday, October 8, 2016 at 12:36am",,,,,,,Songbawiere BaekaOctober 8 · Twitter · Retweeted braperucci.com (@Bra_Perucci): The #kalypochallenge Just Got Real Men. These Designer Made Handmade Bow ties From Empty Boxes 🙌🏼👍🏻🇬🇭 https://t.co/8YhhM2PnDy @AlexTackie https://t.co/64x3cSdNeC,22 2LikeShow more reactionsCommentShare,1328431070530669,
https://www.facebook.com/Kissbonny/posts/1420476771315107?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Well, my little observation: from the #Kalypochallenge  flying everywhere on the social media,I can deduce that Ghanaians are so much in love with Nana Addo and may show love come December 7th .I reckon that.","Thursday, October 6, 2016 at 6:51pm",,,,,,,"Owusu Ansah SimonOctober 6 · Well, my little observation: from the #Kalypochallenge  flying everywhere on the social media,I can deduce that Ghanaians are so much in love with Nana Addo and may show love come December 7th .I reckon that.",1 Comment1616 16LikeShow more reactionsCommentShare,1420476771315107,
https://www.facebook.com/simon.lamptey.9/posts/1320714227953477?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,I'm patiently waiting for Agyapong Rambo's #kalypochallenge video... If Nana Addo can get Rambo to drink Kalypo then Nana will truly bring change cos i can't think far seeing this Rambo man drinking anything  else apart from #Apio.... remember i said video cos dat guy can just pose wid an empty kalypo pack.....Over to you Joe Lartey aka Karim DaGrin Benzeema😂😂😂😂😂😂,"Thursday, October 6, 2016 at 9:31pm",,,,,,,Simon LampteyOctober 6 · I'm patiently waiting for Agyapong Rambo's #kalypochallenge video... If Nana Addo can get Rambo to drink Kalypo then Nana will truly bring change cos i can't think far seeing this Rambo man drinking anything  else apart from #Apio.... remember i said video cos dat guy can just pose wid an empty kalypo pack.....Over to you Joe Lartey aka Karim DaGrin Benzeema😂😂😂😂😂😂,4 Comments201122 22LikeShow more reactionsShare,1320714227953477,
https://www.facebook.com/derick.agyei/posts/1105142056190011?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"Oh Ghana, we dey play too much","Sunday, October 9, 2016 at 9:49pm",,,Charles Conphy BentumOctober 9 · I rest my case. Lol....Ghanaians paaa aa #kalypochallenge,https://scontent.xx.fbcdn.net/v/t1.0-9/14572277_1314137095294600_3871800508767017910_n.jpg?oh=f4262b3dfd8af04f5fd243c3d6cec7b5&oe=58AE5545,,,"Derick Agyei shared Charles Conphy Bentum's post.October 9 · Oh Ghana, we dey play too muchCharles Conphy BentumOctober 9 · I rest my case. Lol....Ghanaians paaa aa #kalypochallenge",213 3LikeShow more reactionsShare,1105142056190011,
https://www.facebook.com/joojo.cobbinah/posts/10154436201460295?match=I2thbHlwb2NoYWxsZW5nZSxrYWx5cG9jaGFsbGVuZ2U%3D,"So PNC sat down and watched CPP start a coconut challenge! Like seriously? Shouldn't they rather start ""eat a local cockerel challenge?","Saturday, October 8, 2016 at 7:25am",,,"GHOne NewsLike PageOctober 7 · #kalypochallenge or #coconutchallenge Which do you prefer? One wonders why CPP has started a coconut challenge when PNC still exists. Shouldn't CPP start, eat a... local cockerel challenge? #LikeCommentShare See More",https://scontent.xx.fbcdn.net/v/l/t1.0-0/p480x480/14568062_1579998778974739_1137528924829959261_n.jpg?oh=76e0f9c35f93bf01dc8c0352e5c2738b&oe=58C5B72A,,,"Joojo Cobbinah shared GHOne News's photo.October 8 · So PNC sat down and watched CPP start a coconut challenge! Like seriously? Shouldn't they rather start ""eat a local cockerel challenge?GHOne NewsLike PageOctober 7 · #kalypochallenge or #coconutchallenge Which do you prefer? One wonders why CPP has started a coconut challenge when PNC still exists. Shouldn't CPP start, eat a... local cockerel challenge? #LikeCommentShare See More",1 Comment516 6LikeShow more reactionsCommentShare,10154436201460295,
